Category	Term	Count	Percent	Fold	P-value	Bonferroni	FDR	miRNA
Transcription Factor	TGFB1	5	0.25	2.04723502	0.0866	1	0.4463	hsa-mir-224,hsa-mir-24-1,hsa-mir-146a,hsa-mir-24-2,hsa-mir-155
Transcription Factor	TP63	2	0.28571429	2.33969717	0.2067	1	0.8501	hsa-mir-519a-1,hsa-mir-519a-2
Transcription Factor	EGR1	7	0.24137931	1.97664071	0.0544	1	0.3076	hsa-mir-106a,hsa-mir-301b,hsa-mir-130b,hsa-mir-335,hsa-mir-146b,hsa-mir-455,hsa-mir-142
Transcription Factor	TNFSF12	2	0.25	2.04723502	0.2545	1	0.8921	hsa-mir-455,hsa-mir-146a
Transcription Factor	MECP2	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-137
Transcription Factor	REST	2	0.4	3.27557604	0.1157	1	0.5679	hsa-mir-137,hsa-mir-9-2
Transcription Factor	YY1	1	0.125	1.02361751	0.648	1	1	hsa-mir-137
Transcription Factor	BMP2	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-31,hsa-mir-24-1
Transcription Factor	MYOD1	2	0.33333333	2.7296467	0.16	1	0.7143	hsa-mir-378a,hsa-mir-378c
Transcription Factor	PDGF	3	1	8.18894009	1.80e-3	1	0.0293	hsa-mir-24-2,hsa-mir-221,hsa-mir-24-1
Transcription Factor	E2F3	1	0.14285714	1.16984858	0.5988	1	1	hsa-mir-106b
Transcription Factor	BRCA1	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-146a,hsa-mir-146b
Transcription Factor	ETS1	2	0.66666667	5.45929339	0.041	1	0.2647	hsa-mir-222,hsa-mir-146a
Transcription Factor	IL1B	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-9-1,hsa-mir-146a
Transcription Factor	TLR2	2	0.66666667	5.45929339	0.041	1	0.2647	hsa-mir-9-1,hsa-mir-146a
Transcription Factor	CREB1	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-9-2
Transcription Factor	AKT1	1	0.16666667	1.36482335	0.5428	1	1	hsa-mir-155
Transcription Factor	AP-1	1	0.25	2.04723502	0.4063	1	1	hsa-mir-155
Transcription Factor	ETS2	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-155,hsa-mir-196b
Transcription Factor	FOXP3	1	0.25	2.04723502	0.4063	1	1	hsa-mir-155
Transcription Factor	MYB	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-155
Transcription Factor	SMAD4	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-155
Transcription Factor	TP53	1	0.05	0.409447	0.9272	1	1	hsa-mir-155
Transcription Factor	CEBPA	1	0.09090909	0.7444491	0.7624	1	1	hsa-mir-223
Transcription Factor	IL6	1	0.2	1.63778802	0.479	1	1	hsa-mir-301b
Transcription Factor	FOSL1	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-222,hsa-mir-221
Transcription Factor	P27	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-222,hsa-mir-221
Transcription Factor	SF2/ASF	2	0.4	3.27557604	0.1157	1	0.5679	hsa-mir-222,hsa-mir-221
Transcription Factor	HMGA1	1	0.16666667	1.36482335	0.5428	1	1	hsa-mir-222
Transcription Factor	GFI1	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-196b
Transcription Factor	KLF4	1	0.2	1.63778802	0.479	1	1	hsa-mir-150
Cluster	hsa-mir-17 cluster	6	1	8.18894009	3.12e-6	2.39e-3	1.91e-4	hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1
Cluster	hsa-mir-452 cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-452,hsa-mir-224
Cluster	hsa-mir-512-1 cluster	21	0.42	3.43935484	6.97e-8	5.34e-5	8.85e-6	hsa-mir-512-2,hsa-mir-520e,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-525,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-518c,hsa-mir-517a,hsa-mir-517b,hsa-mir-520g,hsa-mir-518e,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2
Cluster	hsa-mir-138-2 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-138-2
Cluster	hsa-mir-106a cluster	4	0.66666667	5.45929339	2.66e-3	1	0.0378	hsa-mir-106a,hsa-mir-18b,hsa-mir-19b-2,hsa-mir-92a-2
Cluster	hsa-mir-532 cluster	8	1	8.18894009	4.41e-8	3.38e-5	6.03e-6	hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502
Cluster	hsa-mir-137 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-137
Cluster	hsa-mir-301b cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-301b,hsa-mir-130b
Cluster	hsa-mir-181d cluster	1	0.2	1.63778802	0.479	1	1	hsa-mir-24-2
Cluster	hsa-mir-106b cluster	2	0.66666667	5.45929339	0.041	1	0.2647	hsa-mir-106b,hsa-mir-93
Cluster	hsa-mir-6081 cluster	1	0.2	1.63778802	0.479	1	1	hsa-mir-24-1
Cluster	hsa-mir-3142 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-146a
Cluster	hsa-mir-9-3 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-9-3
Cluster	hsa-mir-216b cluster	2	0.66666667	5.45929339	0.041	1	0.2647	hsa-mir-216a,hsa-mir-217
Cluster	hsa-mir-105-2 cluster	3	1	8.18894009	1.80e-3	1	0.0293	hsa-mir-105-2,hsa-mir-767,hsa-mir-105-1
Cluster	hsa-mir-3622a cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-3622a
Cluster	hsa-mir-4736 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-142
Cluster	hsa-mir-222 cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-222,hsa-mir-221
Cluster	hsa-mir-203a cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-203a,hsa-mir-203b
Cluster	hsa-mir-4521 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-4521
Cluster	hsa-mir-374c cluster	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-421
Cluster	hsa-mir-548d-1 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-548d-1
Cluster	hsa-mir-374a cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-545
Cluster	hsa-mir-548d-2 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-548d-2
Cluster	hsa-mir-33a cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-33a
Cluster	hsa-mir-873 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-873
Cluster	hsa-mir-6820 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-6820
Cluster	hsa-mir-6853 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-6852
Cluster	hsa-mir-4748 cluster	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-6793
Cluster	hsa-mir-5090 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-5090
Cluster	hsa-mir-514a-3 cluster	2	0.13333333	1.09185868	0.5634	1	1	hsa-mir-509-1,hsa-mir-509-2
Cluster	hsa-mir-219b cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-219b,hsa-mir-219a-2
Cluster	hsa-mir-670 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-129-2
Cluster	hsa-mir-1295b cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-1295b,hsa-mir-1295a
Cluster	hsa-mir-6845 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-937
Cluster	hsa-mir-4453 cluster	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-4453,hsa-mir-3140
Cluster	hsa-mir-6834 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-6834
Cluster	hsa-mir-891a cluster	1	0.14285714	1.16984858	0.5988	1	1	hsa-mir-891a
Cluster	hsa-mir-7846 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-4632
Cluster	hsa-mir-4745 cluster	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-4745
Cluster	hsa-mir-3618 cluster	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-3618
Family	mir-17 family	7	0.875	7.16532258	2.66e-6	2.04e-3	1.75e-4	hsa-mir-106a,hsa-mir-106b,hsa-mir-17,hsa-mir-18a,hsa-mir-18b,hsa-mir-20a,hsa-mir-93
Family	mir-135 family	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-135b
Family	mir-19 family	3	1	8.18894009	1.80e-3	1	0.0293	hsa-mir-19a,hsa-mir-19b-1,hsa-mir-19b-2
Family	mir-515 family	20	0.47619048	3.89949528	1.04e-8	8.00e-6	2.06e-6	hsa-mir-1283-1,hsa-mir-1283-2,hsa-mir-516a-1,hsa-mir-516a-2,hsa-mir-517a,hsa-mir-517b,hsa-mir-518b,hsa-mir-518c,hsa-mir-518e,hsa-mir-518f,hsa-mir-519a-1,hsa-mir-519a-2,hsa-mir-520a,hsa-mir-520b,hsa-mir-520e,hsa-mir-520g,hsa-mir-522,hsa-mir-525,hsa-mir-526b,hsa-mir-527
Family	mir-138 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-138-1,hsa-mir-138-2
Family	mir-500 family	4	1	8.18894009	2.17e-4	0.1662	5.67e-3	hsa-mir-500a,hsa-mir-500b,hsa-mir-501,hsa-mir-502
Family	mir-25 family	2	0.5	4.09447005	0.0754	1	0.4071	hsa-mir-92a-1,hsa-mir-92a-2
Family	mir-548 family	10	0.13513514	1.10661353	0.4173	1	1	hsa-mir-548ag-2,hsa-mir-548ao,hsa-mir-548b,hsa-mir-548d-1,hsa-mir-548d-2,hsa-mir-548f-1,hsa-mir-548j,hsa-mir-548s,hsa-mir-570,hsa-mir-579
Family	mir-551 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-551a
Family	mir-188 family	3	1	8.18894009	1.80e-3	1	0.0293	hsa-mir-188,hsa-mir-532,hsa-mir-660
Family	mir-130 family	3	0.75	6.14170507	6.54e-3	1	0.076	hsa-mir-130a,hsa-mir-130b,hsa-mir-301b
Family	mir-378 family	3	0.6	4.91336406	0.0149	1	0.1231	hsa-mir-378a,hsa-mir-378d-1,hsa-mir-378d-2
Family	mir-24 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-24-1,hsa-mir-24-2
Family	mir-146 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-146a,hsa-mir-146b
Family	mir-9 family	3	1	8.18894009	1.80e-3	1	0.0293	hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3
Family	mir-506 family	4	0.22222222	1.81976446	0.1684	1	0.7407	hsa-mir-509-1,hsa-mir-509-2,hsa-mir-511,hsa-mir-512-2
Family	mir-216 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-216a
Family	mir-3622 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-3622a
Family	mir-221 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-221,hsa-mir-222
Family	mir-203 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-203a,hsa-mir-203b
Family	mir-3680 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-3680-1
Family	mir-196 family	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-196b
Family	mir-95 family	2	0.5	4.09447005	0.0754	1	0.4071	hsa-mir-421,hsa-mir-545
Family	mir-105 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-105-1,hsa-mir-105-2
Family	mir-129 family	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-129-1,hsa-mir-129-2
Family	mir-33 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-33a
Family	mir-219 family	2	0.66666667	5.45929339	0.041	1	0.2647	hsa-mir-219a-2,hsa-mir-219b
Family	mir-891 family	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-891a
Family	mir-1255 family	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-1255a
Tissue Specificity	brain.cerebellum	10	0.47619048	3.89949528	6.29e-5	0.0481	2.07e-3	hsa-mir-18b,hsa-mir-18a,hsa-mir-19b-1,hsa-mir-19b-2,hsa-mir-93,hsa-mir-223,hsa-mir-106b,hsa-mir-19a,hsa-mir-20a,hsa-mir-17
Tissue Specificity	brain.nucleus_caudatus	2	0.2	1.63778802	0.35	1	1	hsa-mir-219a-2,hsa-mir-577
Tissue Specificity	myocardium	10	0.24390244	1.99730246	0.0218	1	0.1631	hsa-mir-140,hsa-mir-362,hsa-mir-186,hsa-mir-502,hsa-mir-509-1,hsa-mir-509-2,hsa-mir-17,hsa-mir-522,hsa-mir-33a,hsa-mir-500a
Tissue Specificity	testis	7	0.14893617	1.21962938	0.348	1	1	hsa-mir-455,hsa-mir-885,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3,hsa-mir-135b,hsa-mir-31
Tissue Specificity	kidney.medulla_renalis	4	0.22222222	1.81976446	0.1684	1	0.7407	hsa-mir-138-2,hsa-mir-138-1,hsa-mir-3200,hsa-mir-129-2
Tissue Specificity	Brain	8	0.4	3.27557604	1.48e-3	1	0.025	hsa-mir-219a-2,hsa-mir-219b,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3,hsa-mir-129-1,hsa-mir-129-2,hsa-mir-137
Tissue Specificity	Colon Specific	1	0.14285714	1.16984858	0.5988	1	1	hsa-mir-31
Tissue Specificity	small_intestine.duodenum	10	0.22222222	1.81976446	0.04	1	0.2593	hsa-mir-4786,hsa-mir-378a,hsa-mir-196b,hsa-mir-944,hsa-mir-532,hsa-mir-378d-2,hsa-mir-378d-1,hsa-mir-1248,hsa-mir-520a,hsa-mir-203b
Tissue Specificity	spleen	5	0.27777778	2.27470558	0.0585	1	0.3301	hsa-mir-197,hsa-mir-203a,hsa-mir-4788,hsa-mir-6510,hsa-mir-3667
Tissue Specificity	pleura	3	0.6	4.91336406	0.0149	1	0.1231	hsa-mir-9-1,hsa-mir-9-2,hsa-mir-9-3
Tissue Specificity	adipocyte	3	0.27272727	2.2333473	0.1415	1	0.6499	hsa-mir-221,hsa-mir-222,hsa-mir-576
Tissue Specificity	Pancreas	2	1	8.18894009	0.0149	1	0.1427	hsa-mir-216a,hsa-mir-217
Tissue Specificity	colon	2	0.25	2.04723502	0.2545	1	0.8921	hsa-mir-660,hsa-mir-4766
Tissue Specificity	nerve.not_specified	1	0.11111111	0.90988223	0.6912	1	1	hsa-mir-4665
Tissue Specificity	brain.cerebral_cortex._occipital	1	0.5	4.09447005	0.2294	1	0.918	hsa-mir-140
Tissue Specificity	small_intestine.jejunum	3	0.6	4.91336406	0.0149	1	0.1231	hsa-mir-216a,hsa-mir-142,hsa-mir-150
Tissue Specificity	brain.thalamus	1	0.16666667	1.36482335	0.5428	1	1	hsa-mir-4449
Tissue Specificity	prostate	2	0.22222222	1.81976446	0.3026	1	1	hsa-mir-517a,hsa-mir-517b
Tissue Specificity	lymph_node	1	0.25	2.04723502	0.4063	1	1	hsa-mir-873
Tissue Specificity	kidney.cortex_renalis	3	0.07317073	0.59919074	0.8945	1	1	hsa-mir-509-1,hsa-mir-509-2,hsa-mir-3651
Tissue Specificity	dura_mater	1	0.33333333	2.7296467	0.3236	1	1	hsa-mir-588
